Variant,Test_Name,Vac_Status,Incubation_Period,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14,Day 15,Day 16,Day 17,Day 18,Day 19,Day 20,Day 21,Day 22,Day 23,Day 24,Day 25,Day 26,Day 27,Day 28,Day 29,Day 30,Day 31,Day 32,Day 33,Day 34,Day 35,Day 36,Day 37,Day 38,Day 39,Day 40,Day 41,Day 42,Day 43,Day 44,Day 45,Day 46,Day 47,Day 48,Day 49,Day 50,Day 51,Day 52,Day 53,Day 54,Day 55,Day 56,Day 57,Day 58,Day 59,Day 60
Omicron,Abbot PanBio,Vaccinated,27,3.66E-24,3.78E-24,3.69E-24,3.24E-24,2.30E-24,9.63E-25,9.93E-10,4.93E-05,0.002042996,0.014703556,0.048995492,0.10891513,0.190604724,0.286061571,0.386606503,0.48483644,0.575335257,0.654670385,0.721071605,0.774022416,0.81391057,0.851326317,0.883420849,0.895670955,0.87154652,0.826075654,0.685680154,0.511949417,0.364651778,0.253500795,0.173908794,0.118387459,0.080193351,0.054126846,0.036426069,0.024449939,0.016371934,0.010938809,0.007294623,0.004856734,0.003229744,0.002146186,0.001425754,0.000947331,0.000629842,0.000419191,0.000279383,0.000186523,0.000124774,8.37E-05,5.62E-05,3.79E-05,2.56E-05,1.80E-05,1.37E-05,1.09E-05,8.87E-06,7.27E-06,5.97E-06,4.91E-06
Omicron,Abbot PanBio,Vaccinated,28,3.65E-24,3.78E-24,3.71E-24,3.33E-24,2.49E-24,1.23E-24,7.99E-14,8.72E-06,0.000840116,0.008390008,0.033072269,0.081239565,0.151858306,0.238855111,0.334399601,0.431131329,0.523206605,0.60655688,0.678735984,0.738604791,0.785989685,0.822070458,0.85935317,0.888504102,0.895707899,0.869412223,0.821455412,0.676401894,0.503309861,0.357886213,0.248571076,0.170439183,0.115989046,0.078551808,0.053010014,0.03566932,0.023938838,0.01602775,0.010707677,0.007139826,0.004753322,0.003160814,0.002100326,0.001395286,0.000927108,0.000616424,0.000410287,0.000273472,0.000182594,0.00012216,8.19E-05,5.50E-05,3.71E-05,2.51E-05,1.77E-05,1.35E-05,1.08E-05,8.78E-06,7.19E-06,5.91E-06
Omicron,BTNX Rapid Response,Vaccinated,1,0.401872648,0.803286143,0.625878311,0.459996029,0.328913479,0.23225324,0.163217194,0.114643363,0.080685575,0.05698981,0.040443104,0.028862382,0.020730294,0.014996036,0.010932581,0.008036677,0.005959551,0.004459061,0.003366714,0.002564928,0.00197135,0.001528049,0.001194059,0.000940234,0.000745697,0.000595387,0.000478347,0.000386548,0.000318521,0.000284029,0.000270039,0.00026578,0.000275118,0.000306483,0.000363348,0.000425476,0.000484838,0.000542079,0.000597701,0.000652052,0.000705385,0.000757883,0.000809687,0.000860906,0.000911628,0.000961922,0.001011847,0.001061449,0.00111077,0.001159844,0.001208699,0.001257361,0.001305853,0.001354193,0.001402398,0.001450484,0.001498464,0.00154635,0.001594153,0.001641881
Omicron,BTNX Rapid Response,Vaccinated,2,0.040751087,0.762826874,0.794613642,0.616447739,0.45214886,0.32299575,0.227982193,0.160197605,0.112528407,0.079209331,0.055959599,0.039722948,0.028357503,0.020374988,0.01474484,0.010754035,0.007908995,0.005867617,0.004392371,0.003317946,0.002528964,0.001944597,0.001507972,0.00117886,0.000928629,0.000736763,0.000588454,0.000472927,0.000382283,0.000315866,0.000282935,0.00026958,0.000263894,0.000264105,0.000274012,0.00029808,0.00034076,0.000392365,0.000442399,0.000490697,0.000537648,0.000583524,0.000628524,0.000672798,0.00071646,0.000759599,0.000802288,0.000844586,0.000886541,0.000928195,0.000969581,0.001010729,0.001051665,0.00109241,0.001132984,0.001173404,0.001213685,0.00125384,0.001293881,0.00133382
Omicron,BTNX Rapid Response,Vaccinated,3,0.000267813,0.332545242,0.872338485,0.785781484,0.607068918,0.444404228,0.317174343,0.223787051,0.157233789,0.110453133,0.077760896,0.054948744,0.039016232,0.027861957,0.020026172,0.014498167,0.010578652,0.00778353,0.005777247,0.004326787,0.003269967,0.002493566,0.001918252,0.001488193,0.001163879,0.000917185,0.000727949,0.000581612,0.000467575,0.000378076,0.000313319,0.000281893,0.000269146,0.000263589,0.000261286,0.000263652,0.000272382,0.000289947,0.000319871,0.000360663,0.000402912,0.000443758,0.000483478,0.000522288,0.000560345,0.000597771,0.000634659,0.000671083,0.000707102,0.000742767,0.000778119,0.000813192,0.000848015,0.000882615,0.000917012,0.000951227,0.000985276,0.001019173,0.001052933,0.001086566
Omicron,BTNX Rapid Response,Vaccinated,4,1.35E-14,0.081502174,0.631112475,0.893949811,0.776806334,0.597747286,0.436762657,0.311448324,0.219666681,0.154324782,0.108416813,0.076339744,0.053956876,0.038322701,0.027375567,0.019683724,0.014255933,0.010406372,0.007660244,0.005688411,0.004262291,0.003222763,0.002458723,0.00189231,0.001468706,0.001149113,0.000905901,0.000719254,0.000574859,0.000462292,0.000373928,0.000310878,0.000280899,0.000268731,0.000263395,0.000260771,0.000260266,0.00026339,0.000270411,0.000282823,0.000302848,0.000331752,0.000366406,0.000401027,0.000434705,0.00046761,0.00049987,0.00053158,0.000562819,0.000593648,0.000624116,0.000654265,0.00068413,0.00071374,0.000743121,0.000772295,0.000801279,0.000830091,0.000858746,0.000887257
Omicron,BTNX Rapid Response,Vaccinated,5,4.32E-24,0.010892438,0.319843623,0.780174042,0.896885677,0.767705311,0.58848788,0.429224542,0.305816739,0.215619956,0.151469638,0.106418732,0.074945363,0.052983633,0.037642102,0.026898158,0.019347523,0.014018054,0.010237137,0.007539094,0.005601081,0.004198862,0.003176319,0.002424427,0.001866761,0.001449507,0.001134559,0.000894773,0.000710676,0.000568194,0.000457075,0.000369844,0.000308542,0.000279953,0.000268333,0.000263208,0.000260657,0.00025932,0.000259946,0.000262999,0.000268372,0.000276977,0.000290072,0.000308862,0.000333664,0.000362237,0.000390853,0.000418814,0.000446219,0.000473149,0.000499666,0.000525821,0.000551657,0.000577207,0.000602501,0.000627565,0.00065242,0.000677084,0.000701575,0.000725905
Omicron,BTNX Rapid Response,Vaccinated,6,4.76E-24,0.000535626,0.121717627,0.543372857,0.848622208,0.894573889,0.758494649,0.579295368,0.421790163,0.300278611,0.211645763,0.148667423,0.10445819,0.073577248,0.052028662,0.03697419,0.026429561,0.019017451,0.013784448,0.010070891,0.007420043,0.005515231,0.004136482,0.003130623,0.002390667,0.001841601,0.00143059,0.001120212,0.000883799,0.000702213,0.000561617,0.000451925,0.000365825,0.000306308,0.00027905,0.000267952,0.000263028,0.000260561,0.000259152,0.000258603,0.000259837,0.000262461,0.000266462,0.000272374,0.000280875,0.000292703,0.000308498,0.000328431,0.000351507,0.000375277,0.00039861,0.000421531,0.000444092,0.000466334,0.000488294,0.000509999,0.000531476,0.000552746,0.000573826,0.000594734
Omicron,BTNX Rapid Response,Vaccinated,7,4.99E-24,2.55E-06,0.034711261,0.316777914,0.685627787,0.882259506,0.890254495,0.74918967,0.570174002,0.414459643,0.294832914,0.20774297,0.145917206,0.102534489,0.0722349,0.051091613,0.036318721,0.025969606,0.018693391,0.013555035,0.009907578,0.007303051,0.005430833,0.004075132,0.003085662,0.002357435,0.001816823,0.001411952,0.00110607,0.000872977,0.000693864,0.000555125,0.00044684,0.000361875,0.000304173,0.00027819,0.000267587,0.000262855,0.000260467,0.000259093,0.000258228,0.000258318,0.000259716,0.00026184,0.00026478,0.000268838,0.000274372,0.000281782,0.000291486,0.000303855,0.000319072,0.000336907,0.00035635,0.000375897,0.000395134,0.000414092,0.000432801,0.000451285,0.000469565,0.000487659
Omicron,BTNX Rapid Response,Vaccinated,8,5.11E-24,2.72E-14,0.006920081,0.156084266,0.491252028,0.770972922,0.900029525,0.884948714,0.73980491,0.561127737,0.407233035,0.289478628,0.203910478,0.143218081,0.100646952,0.070917834,0.050172144,0.035675458,0.02551813,0.018375231,0.013329737,0.009747144,0.00718808,0.005347862,0.004014793,0.003041422,0.002324721,0.00179242,0.001393588,0.00109213,0.000862305,0.000685626,0.000548717,0.000441819,0.000357997,0.000302135,0.00027737,0.000267237,0.000262687,0.000260376,0.000259036,0.00025816,0.00025767,0.00025823,0.00025953,0.000261203,0.000263354,0.000266155,0.000269793,0.000274477,0.000280434,0.000287899,0.000297097,0.000308194,0.000321232,0.000336017,0.000351975,0.000368153,0.000384129,0.000399905
Omicron,BTNX Rapid Response,Vaccinated,9,5.19E-24,2.76E-24,0.00080344,0.064435382,0.315606265,0.617594127,0.823004834,0.909730283,0.879356551,0.730354059,0.552160166,0.400110261,0.284214694,0.200147177,0.140569145,0.098794907,0.069625571,0.049269919,0.035044167,0.025074971,0.018062857,0.013108475,0.009589534,0.007075094,0.00526629,0.003955448,0.002997892,0.002292517,0.001768386,0.001375493,0.001078387,0.000851779,0.000677499,0.000542392,0.000436861,0.000354196,0.000300189,0.000276588,0.000266901,0.000262526,0.000260287,0.000258981,0.000258122,0.000257509,0.000257396,0.000258178,0.000259287,0.000260592,0.000262173,0.000264126,0.000266554,0.000269563,0.000273272,0.000277806,0.000283297,0.000289878,0.000297669,0.000306759,0.000317177,0.000328854
Omicron,BTNX Rapid Response,Vaccinated,10,5.24E-24,3.40E-24,3.56E-05,0.021749283,0.18197057,0.457716677,0.704722838,0.855835054,0.9149588,0.873609159,0.720850071,0.543274593,0.393091168,0.279040052,0.196451979,0.137969514,0.096977699,0.068357642,0.048384612,0.034424621,0.02463997,0.017756162,0.012891175,0.009434697,0.006964056,0.005186094,0.003897078,0.002955058,0.002260814,0.001744715,0.001357662,0.00106484,0.000841399,0.00066948,0.00053615,0.000431965,0.000350474,0.000298333,0.000275841,0.000266579,0.000262369,0.000260201,0.000258927,0.000258084,0.000257474,0.000257057,0.000257298,0.000258097,0.000259012,0.000260029,0.000261202,0.000262586,0.000264236,0.000266211,0.00026857,0.000271378,0.000274704,0.000278621,0.000283202,0.000288524
Omicron,BTNX Rapid Response,Vaccinated,11,5.27E-24,3.88E-24,1.74E-07,0.005726498,0.093506389,0.315035765,0.568806582,0.764732233,0.877436993,0.917431104,0.867707452,0.711305136,0.53447402,0.386175503,0.273953621,0.192823795,0.135418316,0.095194682,0.067113587,0.047515899,0.033816597,0.024212974,0.017455037,0.012677761,0.00928258,0.00685493,0.005107248,0.003839667,0.002912909,0.002229603,0.0017214,0.001340093,0.001051485,0.000831161,0.000661568,0.000529988,0.000427131,0.000346834,0.000296563,0.000275129,0.000266271,0.000262219,0.000260117,0.000258874,0.000258047,0.000257447,0.000256986,0.000256793,0.000257263,0.000257978,0.000258726,0.000259523,0.000260405,0.000261405,0.000262553,0.000263881,0.000265421,0.000267205,0.00026927,0.000271653
Omicron,BTNX Rapid Response,Vaccinated,12,5.29E-24,4.22E-24,4.07E-14,0.001071253,0.042215995,0.201219259,0.434574858,0.652170857,0.80659169,0.892291571,0.918128364,0.861633134,0.701730718,0.525761155,0.379362923,0.268954301,0.189261543,0.132914686,0.093445219,0.065892953,0.046663463,0.033219873,0.02379383,0.017159378,0.012468162,0.009133135,0.006747681,0.005029728,0.003783197,0.002871432,0.002198876,0.001698437,0.00132278,0.001038318,0.000821063,0.000653761,0.000523905,0.000422358,0.000343282,0.000294876,0.00027445,0.000265974,0.000262073,0.000260036,0.000258823,0.000258011,0.000257419,0.000256963,0.000256617,0.00025668,0.000257222,0.000257831,0.000258442,0.000259073,0.000259747,0.000260485,0.000261304,0.000262223,0.000263257,0.000264426
Omicron,BTNX Rapid Response,Vaccinated,13,5.31E-24,4.47E-24,1.73E-24,0.000118057,0.016376495,0.11871433,0.314714892,0.532762341,0.714209673,0.836256897,0.903020463,0.917604304,0.855330243,0.692137583,0.517138431,0.372652994,0.264040972,0.185764146,0.130457769,0.09172868,0.064695292,0.045826992,0.032634232,0.023382387,0.01686908,0.012262305,0.00898631,0.006642274,0.004953509,0.003727652,0.002830617,0.002168625,0.001675818,0.001305719,0.001025338,0.000811104,0.000646058,0.000517902,0.000417645,0.000339819,0.000293268,0.000273801,0.000265689,0.000261932,0.000259956,0.000258772,0.000257975,0.000257392,0.000256942,0.000256584,0.000256371,0.000256644,0.000257157,0.000257667,0.000258167,0.000258673,0.000259198,0.000259756,0.000260357,0.000261011
Omicron,BTNX Rapid Response,Vaccinated,14,5.32E-24,4.66E-24,2.33E-24,5.11E-06,0.005278332,0.064144189,0.215829979,0.417725849,0.610689168,0.760566404,0.857688526,0.911116057,0.91618698,0.848773071,0.6825359,0.50860808,0.366045253,0.259212537,0.182330556,0.128046737,0.090044457,0.063520173,0.045006183,0.032059466,0.0229785,0.016584043,0.012060121,0.008842057,0.006538677,0.004878568,0.003673015,0.00279045,0.002138841,0.001653539,0.001288906,0.00101254,0.000801281,0.000638457,0.000511975,0.00041299,0.000336449,0.000291736,0.000273182,0.000265416,0.000261796,0.000259879,0.000258722,0.00025794,0.000257366,0.000256921,0.000256567,0.000256285,0.000256247,0.000256621,0.000257068,0.000257495,0.000257908,0.000258318,0.000258734,0.000259166
Omicron,BTNX Rapid Response,Vaccinated,15,5.33E-24,4.79E-24,2.84E-24,2.81E-08,0.001339038,0.031338239,0.139735817,0.314516338,0.505278659,0.671857158,0.795506408,0.873779368,0.917240088,0.914079761,0.841936996,0.67293517,0.500172075,0.359539143,0.254467874,0.178959722,0.125680766,0.088391947,0.062367167,0.044200738,0.031495367,0.022582027,0.016304168,0.011861541,0.008700329,0.006436856,0.004804883,0.00361927,0.002750922,0.002109517,0.001631593,0.001272338,0.000999923,0.000791592,0.000630957,0.000506125,0.000408394,0.000333175,0.000290276,0.00027259,0.000265153,0.000261664,0.000259804,0.000258674,0.000257906,0.000257339,0.000256901,0.000256551,0.000256267,0.000256066,0.000256203,0.000256583,0.000256964,0.000257321,0.000257664,0.000258
Omicron,BTNX Rapid Response,Vaccinated,16,5.33E-24,4.90E-24,3.27E-24,5.43E-14,0.000242775,0.013597388,0.084960634,0.227207898,0.404943806,0.577560252,0.719840405,0.822105435,0.886267452,0.921673216,0.911705085,0.834780838,0.663344264,0.491832125,0.353134023,0.249805834,0.175650591,0.123359034,0.08677055,0.06123585,0.04341036,0.030941728,0.022192824,0.016029357,0.011666497,0.008561079,0.006336778,0.00473243,0.003566401,0.002712021,0.002080645,0.001609975,0.00125601,0.000987483,0.000782035,0.000623556,0.000500349,0.000403855,0.000329999,0.000288886,0.000272025,0.000264901,0.000261537,0.000259731,0.000258626,0.000257871,0.000257313,0.00025688,0.000256534,0.000256254,0.000256026,0.000255938,0.000256186,0.000256528,0.000256849,0.00025715
Omicron,BTNX Rapid Response,Vaccinated,17,5.34E-24,4.98E-24,3.62E-24,1.12E-24,2.62E-05,0.005110831,0.04813967,0.157151893,0.31438487,0.483729576,0.6365349,0.757635021,0.842555209,0.896296895,0.924685556,0.909284943,0.827280116,0.653771546,0.483589806,0.346829244,0.245225306,0.172402148,0.121080753,0.08517969,0.060125815,0.042634764,0.030398354,0.021810755,0.015759514,0.011474923,0.008424261,0.006238411,0.004661187,0.003514393,0.002673736,0.002052217,0.00158868,0.001239918,0.000975218,0.000772608,0.000616253,0.000494648,0.000399372,0.000326926,0.000287561,0.000271484,0.000264658,0.000261414,0.000259659,0.000258579,0.000257838,0.000257288,0.00025686,0.000256518,0.000256241,0.000256014,0.000255839,0.000255884,0.000256164,0.000256458
Omicron,BTNX Rapid Response,Vaccinated,18,5.34E-24,5.04E-24,3.89E-24,1.62E-24,1.15E-06,0.001605731,0.025152467,0.103718297,0.236282157,0.394930374,0.550688534,0.684499721,0.787586812,0.858429666,0.904692257,0.926560579,0.906868777,0.819442434,0.644224776,0.47544643,0.340624062,0.24072514,0.169213364,0.118845127,0.083618791,0.059036653,0.041873667,0.029865046,0.021435684,0.015494546,0.011286754,0.00828983,0.006141725,0.004591133,0.003463231,0.002636057,0.002024226,0.001567703,0.001224058,0.000963124,0.000763309,0.000609045,0.00048902,0.000394945,0.000323956,0.0002863,0.000270968,0.000264425,0.000261294,0.000259589,0.000258533,0.000257805,0.000257263,0.00025684,0.000256502,0.000256227,0.000256004,0.00025582,0.000255716,0.000255867
Omicron,BTNX Rapid Response,Vaccinated,19,5.34E-24,5.09E-24,4.12E-24,2.09E-24,7.40E-09,0.000398841,0.011948534,0.065002567,0.171656822,0.314293255,0.466428484,0.606936734,0.723557553,0.811485045,0.871172195,0.911659104,0.927499272,0.904488367,0.811203864,0.634711285,0.467403212,0.334517744,0.23630423,0.166083256,0.116651396,0.082087299,0.057967975,0.041126797,0.029341616,0.02106748,0.015234362,0.011101928,0.008157743,0.006046689,0.004522247,0.0034129,0.002598972,0.001996664,0.001547038,0.001208428,0.0009512,0.000754137,0.000601933,0.000483463,0.000390574,0.000321093,0.000285098,0.000270474,0.0002642,0.000261178,0.000259521,0.000258489,0.000257772,0.000257238,0.00025682,0.000256486,0.000256214,0.000255993,0.000255811,0.000255665
Omicron,BTNX Rapid Response,Vaccinated,20,5.34E-24,5.13E-24,4.30E-24,2.51E-24,6.79E-14,7.12E-05,0.005064423,0.038434143,0.120270033,0.243671106,0.386881792,0.528551563,0.653973642,0.755472038,0.830683386,0.881786804,0.91739831,0.927646991,0.902037846,0.80270262,0.625237719,0.459461029,0.328509395,0.231961386,0.163010786,0.114498772,0.080584646,0.056919377,0.040393872,0.02882787,0.020706008,0.014978869,0.01092038,0.008027954,0.005953271,0.004454506,0.003363384,0.002562472,0.001969524,0.001526679,0.001193022,0.000939442,0.000745088,0.000594914,0.000477978,0.000386257,0.000318337,0.000283953,0.000270002,0.000263984,0.000261066,0.000259455,0.000258444,0.00025774,0.000257213,0.000256801,0.00025647,0.000256202,0.000255982,0.000255803
Omicron,BTNX Rapid Response,Vaccinated,21,5.34E-24,5.17E-24,4.45E-24,2.87E-24,7.62E-25,7.66E-06,0.001867032,0.021256958,0.081009792,0.183849424,0.314226869,0.452257449,0.581931883,0.693284376,0.781667101,0.846205748,0.890930049,0.922191352,0.927114647,0.899455944,0.794020018,0.615810493,0.451620802,0.322598233,0.227695526,0.159995013,0.112386531,0.079110306,0.055890491,0.039674636,0.028323629,0.020351147,0.014727982,0.010742051,0.007900423,0.005861444,0.004387892,0.00331467,0.002526547,0.001942799,0.001506623,0.001177838,0.000927848,0.000736162,0.000587987,0.000472562,0.000381996,0.00031569,0.000282863,0.00026955,0.000263776,0.000260958,0.00025939,0.000258401,0.000257709,0.000257189,0.000256781,0.000256454,0.000256189,0.000255972
Omicron,BTNX Rapid Response,Vaccinated,22,5.35E-24,5.19E-24,4.57E-24,3.19E-24,1.15E-24,3.47E-07,0.000577387,0.010875609,0.05223646,0.134776318,0.249795833,0.380275696,0.510051776,0.627561389,0.726190948,0.803273515,0.858824064,0.899002034,0.926248121,0.925982893,0.896674578,0.785177614,0.606435376,0.443883139,0.316783317,0.223505487,0.15703494,0.110313919,0.077663736,0.054880935,0.038968822,0.027828709,0.020002766,0.014481613,0.01056688,0.007775108,0.005771179,0.004322383,0.003266744,0.002491187,0.001916482,0.001486863,0.001162872,0.000916416,0.000727356,0.000581151,0.000467215,0.000377793,0.00031315,0.000281824,0.000269117,0.000263575,0.000260852,0.000259327,0.000258359,0.000257678,0.000257165,0.000256762,0.000256439,0.000256176
Omicron,BTNX Rapid Response,Vaccinated,23,5.35E-24,5.22E-24,4.68E-24,3.46E-24,1.56E-24,2.66E-09,0.000141686,0.005073387,0.03207061,0.095787815,0.194203655,0.314177199,0.44045182,0.560613817,0.666498106,0.753814309,0.821183566,0.869271959,0.906203733,0.92960064,0.924437914,0.893665594,0.776193415,0.597117808,0.436248569,0.31106373,0.219390143,0.154129614,0.108280214,0.076244415,0.05389034,0.038276175,0.027342934,0.019660746,0.014239677,0.010394808,0.007651967,0.005682445,0.004257959,0.003219592,0.002456382,0.001890566,0.001467396,0.001148121,0.000905142,0.000718669,0.000574405,0.000461936,0.00037365,0.000310717,0.000280834,0.000268703,0.000263382,0.00026075,0.000259266,0.000258317,0.000257647,0.000257141,0.000256743,0.000256424
Omicron,BTNX Rapid Response,Vaccinated,24,5.35E-24,5.24E-24,4.76E-24,3.69E-24,1.94E-24,8.15E-14,2.51E-05,0.002117371,0.018617735,0.065814255,0.147487893,0.254950625,0.374758669,0.494391046,0.604606342,0.699735374,0.777082448,0.836100926,0.878430892,0.912408379,0.93210608,0.922792661,0.890441891,0.767084481,0.587862816,0.428717498,0.305438524,0.21534838,0.151278093,0.106284705,0.074851833,0.05291835,0.037596445,0.026866129,0.019324964,0.01400209,0.010225778,0.007530961,0.005595217,0.004194603,0.003173199,0.002422122,0.001865044,0.001448216,0.00113358,0.000894025,0.000710099,0.000567746,0.000456724,0.000369569,0.000308388,0.00027989,0.000268307,0.000263196,0.000260651,0.000259205,0.000258276,0.000257617,0.000257118,0.000256725
Omicron,BTNX Rapid Response,Vaccinated,25,5.35E-24,5.25E-24,4.83E-24,3.88E-24,2.29E-24,5.34E-25,2.73E-06,0.000770676,0.010129813,0.043558961,0.109246905,0.20308531,0.314139054,0.430473477,0.542273276,0.642789866,0.728152602,0.796754736,0.848581906,0.886634675,0.917771279,0.933857327,0.921085442,0.886959607,0.757866942,0.578674987,0.421290145,0.299906687,0.211379056,0.148479429,0.104326679,0.073485479,0.051964603,0.036929384,0.026398122,0.018995303,0.013768771,0.010059733,0.00741205,0.005509466,0.004132293,0.003127554,0.002388398,0.00183991,0.001429318,0.001119248,0.000883061,0.000701644,0.000561174,0.000451578,0.000365555,0.00030616,0.000278991,0.000267927,0.000263016,0.000260554,0.000259146,0.000258236,0.000257587,0.000257095
Omicron,BTNX Rapid Response,Vaccinated,26,5.35E-24,5.27E-24,4.90E-24,4.05E-24,2.61E-24,8.46E-25,1.29E-07,0.000235984,0.005107929,0.027645061,0.078768671,0.158659989,0.259346364,0.37008342,0.480980737,0.584543947,0.675914391,0.752504955,0.81344947,0.859066308,0.894176052,0.922444038,0.934931577,0.919341468,0.883195545,0.748556086,0.569558573,0.413966655,0.294467208,0.207481056,0.145732697,0.102405446,0.072144857,0.051028754,0.036274748,0.025938746,0.018671646,0.013539639,0.009896616,0.007295196,0.005425166,0.004071012,0.003082641,0.002355202,0.001815158,0.001410699,0.001105119,0.000872249,0.000693302,0.000554688,0.000446497,0.00036161,0.000304032,0.000278133,0.000267563,0.000262843,0.000260461,0.000259089,0.000258196,0.000257558
Omicron,BTNX Rapid Response,Vaccinated,27,5.35E-24,5.28E-24,4.95E-24,4.20E-24,2.89E-24,1.18E-24,1.18E-09,5.76E-05,0.002352768,0.016729506,0.055145449,0.121431176,0.210775667,0.314109147,0.42193395,0.526358034,0.621754141,0.704670181,0.773430362,0.827669524,0.867933225,0.901270613,0.926546028,0.935395487,0.917578996,0.879145385,0.739166424,0.560517532,0.406747085,0.289119078,0.203653287,0.143037002,0.100520335,0.070829487,0.050110464,0.035632303,0.025487839,0.018353881,0.013314616,0.009736375,0.007180361,0.00534229,0.004010741,0.00303845,0.002322523,0.00179078,0.001392353,0.001091192,0.000861587,0.000685072,0.000548286,0.000441481,0.000357737,0.000302,0.000277316,0.000267214,0.000262676,0.00026037,0.000259032,0.000258158
Omicron,BTNX Rapid Response,Vaccinated,28,5.35E-24,5.29E-24,4.99E-24,4.32E-24,3.14E-24,1.52E-24,9.51E-14,1.02E-05,0.000971443,0.009585222,0.03737159,0.090916789,0.168522353,0.263137604,0.366071866,0.469379834,0.566904945,0.654473392,0.729669723,0.791463088,0.839824478,0.875822953,0.907668359,0.930172041,0.935301625,0.915811269,0.874771655,0.729711583,0.551555423,0.399631348,0.283861234,0.199894639,0.140391437,0.098670673,0.069538888,0.049209397,0.035001816,0.025045237,0.018041896,0.013093626,0.009578954,0.007067508,0.005260813,0.003951462,0.002994968,0.002290353,0.00176677,0.001374276,0.001077463,0.000851071,0.000676952,0.000541967,0.000436527,0.000353941,0.00030006,0.000276536,0.000266879,0.000262515,0.000260281,0.000258977
Omicron,Artron,Vaccinated,1,0.350324767,0.700015126,0.537570069,0.388276503,0.271913467,0.187305111,0.127820094,0.086724408,0.058607387,0.039482654,0.026526707,0.01777809,0.011887725,0.007932841,0.005284566,0.003515642,0.002336693,0.001552389,0.001031347,0.000685506,0.000456041,0.000303772,0.000202669,0.000135471,9.07E-05,6.09E-05,4.10E-05,2.77E-05,1.90E-05,1.40E-05,1.11E-05,9.72E-06,1.23E-05,1.74E-05,2.46E-05,3.30E-05,4.20E-05,5.14E-05,6.12E-05,7.15E-05,8.21E-05,9.31E-05,0.000104507,0.0001162,0.000128211,0.000140529,0.000153143,0.000166042,0.000179218,0.000192662,0.000206365,0.000220322,0.000234525,0.000248969,0.000263646,0.000278552,0.000293681,0.000309029,0.00032459,0.000340362
Omicron,Artron,Vaccinated,2,0.03433229,0.666273228,0.691972666,0.529024321,0.381267786,0.266699879,0.183597779,0.125243338,0.084955352,0.057401482,0.038664418,0.02597344,0.017405112,0.011636997,0.007764754,0.005172173,0.003440665,0.002286777,0.001519211,0.001009318,0.000670889,0.000446342,0.000297335,0.000198393,0.000132627,8.89E-05,5.97E-05,4.02E-05,2.71E-05,1.86E-05,1.38E-05,1.09E-05,8.91E-06,8.99E-06,1.20E-05,1.62E-05,2.18E-05,2.84E-05,3.55E-05,4.29E-05,5.06E-05,5.86E-05,6.70E-05,7.56E-05,8.44E-05,9.35E-05,0.000102849,0.00011242,0.000122212,0.000132219,0.000142434,0.000152851,0.000163465,0.000174269,0.000185258,0.000196429,0.000207777,0.000219298,0.000230988,0.000242844
Omicron,Artron,Vaccinated,3,0.000217285,0.285660309,0.76500228,0.68379825,0.520532696,0.374355609,0.26157497,0.179959385,0.122716644,0.083221489,0.056219909,0.037862856,0.025431538,0.01703985,0.011391493,0.007600192,0.005062151,0.003367279,0.002237926,0.001486742,0.000987761,0.000656585,0.000436852,0.000291035,0.000194208,0.000129843,8.70E-05,5.84E-05,3.93E-05,2.65E-05,1.83E-05,1.37E-05,1.08E-05,8.76E-06,7.48E-06,8.75E-06,1.17E-05,1.50E-05,1.92E-05,2.43E-05,2.98E-05,3.57E-05,4.17E-05,4.80E-05,5.45E-05,6.12E-05,6.81E-05,7.52E-05,8.25E-05,8.99E-05,9.75E-05,0.000105282,0.000113205,0.000121279,0.000129502,0.000137868,0.000146374,0.000155017,0.000163794,0.000172702
Omicron,Artron,Vaccinated,4,1.06E-14,0.06866458,0.5472487,0.785202061,0.675505899,0.512099894,0.367540297,0.256537808,0.176388857,0.120239114,0.081522147,0.055062192,0.037077635,0.024900771,0.016682149,0.011151105,0.007439083,0.004954452,0.003295451,0.002190115,0.001454967,0.000966666,0.000642588,0.000427565,0.00028487,0.000190112,0.000127118,8.52E-05,5.72E-05,3.85E-05,2.60E-05,1.80E-05,1.35E-05,1.07E-05,8.66E-06,7.10E-06,6.72E-06,8.63E-06,1.12E-05,1.39E-05,1.69E-05,2.07E-05,2.50E-05,2.96E-05,3.43E-05,3.92E-05,4.43E-05,4.96E-05,5.49E-05,6.05E-05,6.61E-05,7.19E-05,7.78E-05,8.38E-05,9.00E-05,9.62E-05,0.000102617,0.000109098,0.000115685,0.000122375
